FAMSUP,STUBEHA,STAFFSHORT,PROPSUPP,SCHSIZE,RATCMP1,BULLIED,LANGN_Italian,LANGN_Other,REPEAT_Never repeated,REPEAT_Repeated at lease once,SCHLTYPE_Private Government-dependent,SCHLTYPE_Private independent,SCHLTYPE_Public,IMMIG_Immig student,IMMIG_Native student,external_evaluation_Missing,external_evaluation_No,"external_evaluation_Yes, based on school initiative","external_evaluation_Yes, this is mandatory, e.g. based on district or ministry policies",Gender_Female,Gender_Male,additional_math_classes_Missing,additional_math_classes_No,additional_math_classes_Yes,PROGN_Academic,PROGN_Technical,PROGN_Vocational,CLSIZE,math_grouping,degree_of_competition,municipality_size,EDUSHORT_binned,ESCS,INSTLEAD,TEACHBEHA,DIGPREP,STRESAGR,EMOCOAGR,ANXMAT,COOPAGR,PERSEVAGR,BELONG,SCHAUTO_ORDINAL,track_student_attendance,PROATCE,SCSUPRTED,PROBSCRI
-1.0769879465039158,1.5785416433230812,0.19712796931792625,-0.7861606878714824,0.6713092207468536,0.6669656816561877,-0.9440440991232579,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0345,-0.5283,0.3085,0.1942,1.075,0.9302,-0.508,0.6739,2.7314,0.5644,2.0,1,1,1,1
-0.044683969322662685,1.5785416433230812,0.19712796931792625,-0.7861606878714824,0.6713092207468536,0.6669656816561877,1.4273907248824955,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.6286,-0.5283,0.3085,0.1942,0.1089,-0.0059,1.1287,-0.2031,-0.3698,-0.4941,2.0,1,1,1,1
1.5498236577660778,1.5785416433230812,0.19712796931792625,-0.7861606878714824,0.6713092207468536,0.6669656816561877,1.707356888960211,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.8394,-0.5283,0.3085,0.1942,0.9445,0.524,0.7774,0.4622,0.769,-0.0446,2.0,1,1,1,1
-0.044683969322662685,1.5785416433230812,0.19712796931792625,-0.7861606878714824,0.6713092207468536,0.6669656816561877,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,-0.4904,-0.5283,0.3085,0.1942,-0.4298,0.2513,0.8251,-0.6276,-0.8245,-0.1203,2.0,1,1,1,1
-0.044683969322662685,1.5785416433230812,0.19712796931792625,-0.7861606878714824,0.6713092207468536,0.6669656816561877,0.9099458111616964,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.79,-0.5283,0.3085,0.1942,-0.7412,0.5084,0.7387,-0.5504,-1.2623,-1.1283,2.0,1,1,1,1
-3.2630694122924364,1.5785416433230812,0.19712796931792625,-0.7861606878714824,0.6713092207468536,0.6669656816561877,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.2158,-0.5283,0.3085,0.1942,0.3821,-0.1621,-0.508,-0.8457,-1.1056,0.7289,2.0,1,1,1,1
-0.5099950909121609,1.5785416433230812,0.19712796931792625,-0.7861606878714824,0.6713092207468536,0.6669656816561877,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.8763,-0.5283,0.3085,0.1942,-0.103,-0.2225,0.1932,-0.0301,-1.9068,-0.3598,2.0,1,1,1,1
-0.3609937914130134,1.5785416433230812,0.19712796931792625,-0.7861606878714824,0.6713092207468536,0.6669656816561877,0.23335249817232243,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.023,-0.5283,0.3085,0.1942,-0.4191,-0.3581,0.051,0.13,-1.016,-0.338,2.0,1,1,1,1
-0.34957483317799926,1.5785416433230812,0.19712796931792625,-0.7861606878714824,0.6713092207468536,0.6669656816561877,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.3135,-0.5283,0.3085,0.1942,-0.9779,-0.8415,0.429,-0.1396,-0.2361,-0.2027,2.0,1,1,1,1
-0.26365671589391704,1.5785416433230812,0.19712796931792625,-0.7861606878714824,0.6713092207468536,0.6669656816561877,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,-0.3125,-0.5283,0.3085,0.1942,-0.0224,0.4369,0.7889,-0.4694,-0.7668,-0.0373,2.0,1,1,1,1
1.5695984921542039,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0043,-0.2927,-0.9138,-0.6626,0.013,-0.3225,0.429,-0.2473,0.8911,0.3605,2.0,1,1,1,1
0.4760091062216409,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.086260582310297,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0664,-0.2927,-0.9138,-0.6626,-0.3074,-2.1606,0.905,-1.2982,0.6957,-1.8693,2.0,1,1,1,1
0.008593070433620622,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.6593,-0.2927,-0.9138,-0.6626,-0.5581,0.2509,0.3378,-0.443,0.5097,0.7356,2.0,1,1,1,1
0.10635917719074217,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.3785,-0.2927,-0.9138,-0.6626,0.687,0.9219,-0.3744,0.4704,1.6839,1.4693,2.0,1,1,1,1
0.05907584986434125,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,0.46741656704929097,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.9318,-0.2927,-0.9138,-0.6626,-0.1552,0.4813,0.8251,0.5906,0.1912,-1.0375,2.0,1,1,1,1
0.6343684330834098,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.344822942037085,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,-0.8741,-0.2927,-0.9138,-0.6626,-2.3977,-0.664,1.1606,-0.9543,-1.4328,-2.3912,2.0,1,1,1,1
-1.3407257588684698,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,0.6165138244867171,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0954,-0.2927,-0.9138,-0.6626,-0.8697,-0.8632,0.1031,-0.7566,1.5465,-0.9431,2.0,1,1,1,1
0.11067397404922812,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.6585,-0.2927,-0.9138,-0.6626,1.284,0.3263,-1.6297,0.7683,1.0561,0.2237,2.0,1,1,1,1
-1.0617311147475812,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.0622243507175626,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.2556,-0.2927,-0.9138,-0.6626,-1.8969,-4.3958,1.4278,-1.2024,-1.7533,-1.3597,2.0,1,1,1,1
1.227292578259977,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.1075,-0.2927,-0.9138,-0.6626,0.616,-0.4315,-0.5191,-0.715,0.5853,2.7308,2.0,1,1,1,1
0.5636639405056842,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.9169,-0.2927,-0.9138,-0.6626,0.5674,0.5371,0.1932,0.0029,0.4906,-0.3485,2.0,1,1,1,1
0.39517932032511743,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,0.6165138244867171,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.8341,-0.2927,-0.9138,-0.6626,-0.2071,0.5235,-0.2167,-0.0575,0.7816,-0.3485,2.0,1,1,1,1
0.264169191997561,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.1796003910238135,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,-0.3999,-0.2927,-0.9138,-0.6626,-4.9249,-3.7035,1.2595,-1.4512,-3.3529,-1.3441,2.0,1,1,1,1
-0.9478158124658936,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.219073358886842,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.1003,-0.2927,-0.9138,-0.6626,-1.3317,-1.2945,-0.0575,-3.0421,0.8688,-0.7823,2.0,1,1,1,1
-0.2639699437542307,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.7749,-0.2927,-0.9138,-0.6626,-0.1138,0.2141,2.5429,-0.1358,1.8875,-0.1767,2.0,1,1,1,1
0.07488085682702575,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.3101530651887645,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.088,-0.2927,-0.9138,-0.6626,0.614,0.6904,0.1748,-0.1233,0.0916,0.5453,2.0,1,1,1,1
0.3000158271558995,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.47,-0.2927,-0.9138,-0.6626,1.9229,1.0768,-0.7358,1.474,1.2747,-0.3261,2.0,1,1,1,1
0.3838252960345854,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.3536,-0.2927,-0.9138,-0.6626,1.1286,0.7709,-0.2704,0.7261,1.3219,0.3379,2.0,1,1,1,1
-0.2795445427171629,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,0.6165138244867171,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.2497,-0.2927,-0.9138,-0.6626,-1.0364,-0.0702,0.544,0.2317,0.3065,-0.9734,2.0,1,1,1,1
0.4491662859716376,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.0622243507175626,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.2321,-0.2927,-0.9138,-0.6626,-0.945,-1.866,0.4252,-0.8453,0.6903,-1.6861,2.0,1,1,1,1
0.15520468223117898,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,0.9849041736863544,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0125,-0.2927,-0.9138,-0.6626,-0.4041,-1.4796,1.1606,-1.0628,-0.9029,-0.3118,2.0,1,1,1,1
-0.1451601533583886,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.3101530651887645,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.187,-0.2927,-0.9138,-0.6626,-0.9611,-1.0571,0.7774,-0.6695,-1.6577,-1.5901,2.0,1,1,1,1
-0.6833745998926782,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,0.6165138244867171,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.7838,-0.2927,-0.9138,-0.6626,0.3296,-0.0087,-0.7447,-0.0659,0.7274,0.5159,2.0,1,1,1,1
1.5011993762397475,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,0.6165138244867171,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.7245,-0.2927,-0.9138,-0.6626,0.0309,0.8141,-0.4577,0.8302,0.0011,-0.0397,2.0,1,1,1,1
-0.24488884827015767,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.3175876308933094,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.7029,-0.2927,-0.9138,-0.6626,-0.6956,-1.0434,-0.0394,-0.0036,-0.2279,-0.7034,2.0,1,1,1,1
0.809264287056499,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.3637784597809735,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.4573,-0.2927,-0.9138,-0.6626,0.8788,-0.0678,1.0112,-0.6614,-0.3838,-0.7438,2.0,1,1,1,1
-0.4354173700731465,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.1739,-0.2927,-0.9138,-0.6626,0.4103,-0.5675,-0.0423,1.6704,-0.4533,2.7474,2.0,1,1,1,1
0.574561868906188,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.4167,-0.2927,-0.9138,-0.6626,4.9919,0.4563,-0.5006,-0.6309,-0.523,-0.4375,2.0,1,1,1,1
0.4728562240918828,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.2164709037159769,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.3561,-0.2927,-0.9138,-0.6626,-0.378,0.7949,0.6647,1.9337,0.5825,-0.2031,2.0,1,1,1,1
0.08256974034766928,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,0.7165205784701534,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.9588,-0.2927,-0.9138,-0.6626,-2.154,-1.4195,0.133,1.1737,1.7277,0.2148,2.0,1,1,1,1
-0.6726140207162438,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.5282068156716837,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.5734,-0.2927,-0.9138,-0.6626,0.2031,-2.282,-0.3744,-1.3196,-0.929,-0.3204,2.0,1,1,1,1
0.7868170899044745,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.498136460209266,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.4306,-0.2927,-0.9138,-0.6626,-0.1434,0.5313,1.8003,-1.0029,0.1273,-1.1515,2.0,1,1,1,1
0.2041374760457499,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,0.46741656704929097,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.468,-0.2927,-0.9138,-0.6626,-0.0736,-0.1376,-0.2758,0.0584,-0.7831,-0.338,2.0,1,1,1,1
0.9207503936399611,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,0.46741656704929097,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.2315,-0.2927,-0.9138,-0.6626,-3.8428,1.2928,-0.9877,1.9799,1.9112,-1.1623,2.0,1,1,1,1
0.8129999173716183,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,-0.2526,-0.2927,-0.9138,-0.6626,-0.9634,0.5307,0.5653,1.1427,-0.8843,-0.6098,2.0,1,1,1,1
0.6116293992086033,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.019,-0.2927,-0.9138,-0.6626,0.4106,0.4209,0.7774,1.0335,0.1284,0.8273,2.0,1,1,1,1
0.47109373111875835,0.27385570942528664,-0.4281334375147142,0.8204345210085583,1.2037810182618838,-1.8075884326063636,1.1600519287337585,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.9431,-0.2927,-0.9138,-0.6626,-0.1468,-0.5546,0.4067,-0.9985,0.9367,-0.4839,2.0,1,1,1,1
-0.00890742883314245,-2.1348176009341375,0.183131068021691,1.3581845062078557,-0.14839049459798526,1.1732724510475705,0.8761502064163811,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0429,0.8307,-0.5111,2.0793,0.6429,0.5209,-0.2885,0.5712,0.9264,0.1702,3.0,1,1,1,1
0.023946357031024733,-2.1348176009341375,0.183131068021691,1.3581845062078557,-0.14839049459798526,1.1732724510475705,1.6800752243987886,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.1175,0.8307,-0.5111,2.0793,-0.2023,0.0275,0.6566,-0.4146,1.775,-1.2458,3.0,1,1,1,1
0.4624606835018005,-2.1348176009341375,0.183131068021691,1.3581845062078557,-0.14839049459798526,1.1732724510475705,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,-0.3902,0.8307,-0.5111,2.0793,0.5777,0.8199,-0.2704,-0.4521,0.3297,0.0097,3.0,1,1,1,1
0.3508781847309004,-2.1348176009341375,0.183131068021691,1.3581845062078557,-0.14839049459798526,1.1732724510475705,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.2629,0.8307,-0.5111,2.0793,0.1397,0.1641,-0.1172,-0.0584,-0.1993,0.6428,3.0,1,1,1,1
-0.19436956827604573,-2.1348176009341375,0.183131068021691,1.3581845062078557,-0.14839049459798526,1.1732724510475705,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0051,0.8307,-0.5111,2.0793,-1.395,-0.3645,-0.7358,0.5019,0.5146,-0.044,3.0,1,1,1,1
0.4209160759923574,-2.1348176009341375,0.183131068021691,1.3581845062078557,-0.14839049459798526,1.1732724510475705,0.23335249817232243,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.5748,0.8307,-0.5111,2.0793,-0.3248,-0.47,0.5653,0.2772,-0.9268,-0.642,3.0,1,1,1,1
0.26913846815221465,-2.1348176009341375,0.183131068021691,1.3581845062078557,-0.14839049459798526,1.1732724510475705,0.9831226296297589,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.8378,0.8307,-0.5111,2.0793,0.9475,-0.526,0.905,0.1549,-0.183,-0.4839,3.0,1,1,1,1
-1.0429712833600908,-2.1348176009341375,0.183131068021691,1.3581845062078557,-0.14839049459798526,1.1732724510475705,-0.9440440991232579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.7846,0.8307,-0.5111,2.0793,0.126,-1.9942,-2.3945,-0.5781,0.5009,2.4581,3.0,1,1,1,1
0.6441718364610822,-2.1348176009341375,0.183131068021691,1.3581845062078557,-0.14839049459798526,1.1732724510475705,0.46741656704929097,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.3678,0.8307,-0.5111,2.0793,0.8487,4.3244,-0.2045,-1.1957,-0.0275,-1.1903,3.0,1,1,1,1
-0.665483565807363,-2.1348176009341375,0.183131068021691,1.3581845062078557,-0.14839049459798526,1.1732724510475705,0.9552047014315656,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.9281,0.8307,-0.5111,2.0793,0.774,0.8966,0.1931,0.4833,0.3009,-0.0092,3.0,1,1,1,1
