FAMSUP,STUBEHA,STAFFSHORT,PROPSUPP,SCHSIZE,RATCMP1,LANGN_Other,REPEAT_Repeated at lease once,SCHLTYPE_Private independent,SCHLTYPE_Public,IMMIG_Native student,external_evaluation_No,"external_evaluation_Yes, based on school initiative","external_evaluation_Yes, this is mandatory, e.g. based on district or ministry policies",Gender_Male,additional_math_classes_No,additional_math_classes_Yes,PROGN_Technical,PROGN_Vocational,CLSIZE,math_grouping,degree_of_competition,municipality_size,EDUSHORT_binned,ESCS,INSTLEAD,TEACHBEHA,DIGPREP,SCHAUTO_ORDINAL,track_student_attendance,PROATCE,SCSUPRTED,PROBSCRI
-1.1736587048835077,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.1654,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-1.1736587048835077,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,-0.3667,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-1.1736587048835077,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,-0.2098,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-0.8351488204435263,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,-0.3522,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-0.09186174365934265,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.8446,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-0.4797615266247534,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.5441,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-0.8099741775835231,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,-0.0009,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
0.148098366235011,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.9143,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-0.16313211610857895,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.7273,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
1.5246235658253295,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.157,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
0.6040656930839106,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.9522,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-1.5153977153186395,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.3067,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-2.897076366430983,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,-0.5968,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-1.1736587048835077,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.6703,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-0.03199485339415246,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,-0.3803,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-1.4147565015497559,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.3225,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-1.1736587048835077,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.5707,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
0.5175206690540224,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,-0.2786,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-1.1736587048835077,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,-0.1414,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
0.9532946848594065,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.3623,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-0.10977965420252339,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.8343,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-0.08282159533596302,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.9334,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
0.8982274300417282,-0.3514573854983733,0.7437136206600848,-2.380503856450409,-0.05415280884049719,-0.6984031712327111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.6921,-1.3919,0.9355,-0.7989,2.0,1,1,1,1
-0.7007485954997307,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-0.3468,0.7361,0.9454,0.473,3.0,1,1,1,1
0.3217528424899151,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-0.0595,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.2681685509622305,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-0.1447,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.17538222994358546,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.2211,0.7361,0.9454,0.473,3.0,1,1,1,1
1.6299647007708467,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-1.2116,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.7945207070929616,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.3523,0.7361,0.9454,0.473,3.0,1,1,1,1
-1.0775576039697707,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-1.2085,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.8033007950951194,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-1.3338,0.7361,0.9454,0.473,3.0,1,1,1,1
0.16609117084832845,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-1.0776,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.5407687329734236,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-0.4441,0.7361,0.9454,0.473,3.0,1,1,1,1
1.4953776664356497,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.6522,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.23438035947328797,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.7477,0.7361,0.9454,0.473,3.0,1,1,1,1
0.3193832459530296,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.7394,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.772880286575669,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-1.8198,0.7361,0.9454,0.473,3.0,1,1,1,1
0.6441718364610822,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-0.5626,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.8541250465018205,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.1202,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.6042747667121064,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0126,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.06933822266477131,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-0.03,0.7361,0.9454,0.473,3.0,1,1,1,1
0.7951078725010994,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-0.7653,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.5932783471039003,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-1.6723,0.7361,0.9454,0.473,3.0,1,1,1,1
0.02105849061725459,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.6933,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.39429056693812087,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0967,0.7361,0.9454,0.473,3.0,1,1,1,1
-3.242517442295104,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-0.2799,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.7228957689736031,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-1.1608,0.7361,0.9454,0.473,3.0,1,1,1,1
-1.7977314638634443,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-0.0674,0.7361,0.9454,0.473,3.0,1,1,1,1
-1.4421350257306207,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-2.8608,0.7361,0.9454,0.473,3.0,1,1,1,1
1.567200762365195,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-1.3541,0.7361,0.9454,0.473,3.0,1,1,1,1
-0.6056911114542204,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-1.4843,0.7361,0.9454,0.473,3.0,1,1,1,1
-2.2546354538739717,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-1.348,0.7361,0.9454,0.473,3.0,1,1,1,1
0.8843872209164064,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.4194,0.7361,0.9454,0.473,3.0,1,1,1,1
0.5484361320139369,1.2732222746336794,1.008424498398946,-0.13987706218755688,-1.17243777213262,-2.153548637058651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,-0.42,0.7361,0.9454,0.473,3.0,1,1,1,1
0.29735313831645355,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0002,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.07582254870329236,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.9852,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.6550717329354717,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7438,-0.0775,0.2266,0.1942,2.0,1,1,1,1
0.127021508214306,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.7028,-0.0775,0.2266,0.1942,2.0,1,1,1,1
0.09477171398732108,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.1832,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.16920276560072,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4548,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.9139505091797501,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9625,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.10254492171462665,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2456,-0.0775,0.2266,0.1942,2.0,1,1,1,1
0.09506660024574388,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4569,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.1683792877247022,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.176,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.735258087722233,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.8069,-0.0775,0.2266,0.1942,2.0,1,1,1,1
1.4194300706705523,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.7498,-0.0775,0.2266,0.1942,2.0,1,1,1,1
1.5652160744973127,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0962,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.9000292543359544,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1982,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.45316908783001064,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0155,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.3455611593600263,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3553,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-1.4204852821429754,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7836,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-1.3015970095575102,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7519,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.993655514275044,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.756,-0.0775,0.2266,0.1942,2.0,1,1,1,1
1.6890549429822752,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.1148,-0.0775,0.2266,0.1942,2.0,1,1,1,1
1.1292753564908669,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6409,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.19860799178913224,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.8406,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.47793593198677564,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6676,-0.0775,0.2266,0.1942,2.0,1,1,1,1
0.1206641390046611,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4754,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.06913570485253455,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.6542,-0.0775,0.2266,0.1942,2.0,1,1,1,1
0.8360015536129581,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.3187,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.8558010394800021,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0149,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.29494371461011726,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.5484,-0.0775,0.2266,0.1942,2.0,1,1,1,1
1.360917279594666,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.3457,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.11569618809119463,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2786,-0.0775,0.2266,0.1942,2.0,1,1,1,1
-0.07582254870329236,-0.07582712576264888,1.5772245274538228,0.540544700747845,0.30786597453785647,-0.8762767117269562,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.1173,-0.0775,0.2266,0.1942,2.0,1,1,1,1
