schoolID,studentID,Gender,PROGN,IMMIG,LANGN,REPEAT,FAMSUP,ESCS,PV1MATH,municipality_size,degree_of_competition,external_evaluation,math_grouping,additional_math_classes,track_student_attendance,SCHLTYPE,SCHSIZE,PROATCE,PROPSUPP,INSTLEAD,RATCMP1,STAFFSHORT,STUBEHA,TEACHBEHA,CLSIZE,SCSUPRTED,PROBSCRI,DIGPREP,SCHAUTO_ORDINAL,EDUSHORT_binned
38000062.0,38011389.0,Male,Academic,Native student,Italian,Never repeated,0.6731,-0.0156,433.875,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000062.0,38012591.0,Female,Academic,Native student,Italian,Never repeated,1.596,0.4927,391.276,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000062.0,38012854.0,Male,Academic,Native student,Italian,Never repeated,-0.638,0.6883,453.557,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000062.0,38013276.0,Male,Academic,Native student,Italian,Never repeated,-0.0025,0.011,518.84,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000062.0,38013278.0,Female,Academic,Native student,Italian,Never repeated,-0.5874,0.2762,528.297,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000062.0,38013594.0,Male,Academic,Native student,Italian,Never repeated,0.4834,0.6747,572.023,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000062.0,38013816.0,Female,Academic,Native student,Italian,Never repeated,0.8808,0.1391,484.76,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000062.0,38014072.0,Female,Academic,Native student,Italian,Never repeated,1.8204,0.8078,572.216,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000062.0,38014133.0,Female,Academic,Native student,Other,Never repeated,-0.6729,-1.8218,330.042,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000062.0,38014436.0,Male,Academic,Native student,Italian,Never repeated,0.3903,1.0259,480.0,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000062.0,38014465.0,Female,Academic,Native student,Italian,Never repeated,-0.4524,1.121,421.392,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000062.0,38014851.0,Female,Academic,Native student,Italian,Never repeated,0.3153,-0.6017,565.055,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1455.0,0.9689,0.1042,1.1726,0.0903,1.2727,-1.0118,-0.7733,21-25 students,Some support from education authorities,0.1674,0.7337,2,Middle
38000148.0,38000216.0,Female,Academic,Native student,Italian,Repeated at lease once,0.2763,-0.806,460.005,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38000331.0,Female,Academic,Native student,Italian,Never repeated,0.0937,0.4456,524.532,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38000398.0,Male,Academic,Native student,Italian,Never repeated,-0.3838,0.5247,736.647,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38000674.0,Male,Academic,Native student,Italian,Never repeated,0.2234,-0.5188,665.694,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38000975.0,Female,Academic,Native student,Italian,Never repeated,0.8546,-0.1225,474.457,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38001197.0,Female,Academic,Native student,Italian,Never repeated,-0.1039,0.3189,469.542,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38001899.0,Male,Academic,Native student,Italian,Never repeated,-0.4881,0.2924,469.753,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38001940.0,Female,Academic,Immig student,Other,Never repeated,-0.0906,-0.2187,416.343,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38002562.0,Female,Academic,Native student,Other,Never repeated,-0.3027,0.7053,592.285,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38003297.0,Female,Academic,Native student,Italian,Never repeated,-0.0494,-0.0549,484.897,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38003530.0,Male,Academic,Native student,Italian,Never repeated,,-0.0419,473.542,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38003715.0,Female,Academic,Native student,Italian,Never repeated,1.7356,-0.2199,528.122,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38003963.0,Female,Academic,Native student,Italian,Never repeated,-0.3087,-1.4534,585.68,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38004350.0,Female,Academic,Native student,Italian,Never repeated,0.8627,0.919,554.919,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38004561.0,Female,Academic,Immig student,Italian,Never repeated,,-0.6363,576.517,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38004619.0,Male,Academic,Immig student,Other,Never repeated,1.6835,-0.2894,498.727,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38004898.0,Male,Academic,Native student,Italian,Never repeated,0.767,1.1675,534.891,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38005364.0,Female,Academic,Native student,Italian,Never repeated,0.4363,0.7557,519.836,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38005699.0,Female,Academic,Native student,Italian,Never repeated,-0.9545,0.5636,582.41,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38005824.0,Female,Academic,Native student,Italian,Never repeated,-0.6512,-0.8727,600.505,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38007145.0,Female,Academic,Native student,Italian,Never repeated,,0.0903,509.12,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38007509.0,Female,Academic,Immig student,Italian,Never repeated,-0.1946,-1.2851,524.74,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38007780.0,Female,Academic,Native student,Italian,Never repeated,1.6382,1.1949,514.711,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38008222.0,Male,Academic,Native student,Italian,Never repeated,-0.2324,-0.1946,500.023,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38008363.0,Female,Academic,Native student,Italian,Never repeated,-0.226,0.0208,492.311,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38008940.0,Male,Academic,Native student,Italian,Never repeated,-0.515,0.6587,575.823,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38009079.0,Female,Academic,Native student,Italian,Never repeated,0.0004,1.1749,614.037,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38009446.0,Female,Academic,Native student,Italian,Repeated at lease once,-0.0722,-0.7913,416.533,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38010197.0,Male,Academic,Native student,Italian,Never repeated,1.6483,-0.093,607.745,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38010880.0,Female,Academic,Immig student,Other,Never repeated,1.7266,-0.6203,482.565,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38011174.0,Female,Academic,Immig student,Other,Never repeated,0.271,-0.8416,521.336,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38011453.0,Female,Academic,Native student,Italian,Never repeated,-0.1591,0.6436,562.9,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38011475.0,Male,Academic,Native student,Other,Never repeated,1.699,-0.4633,555.214,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38011606.0,Male,Academic,Native student,Italian,Never repeated,0.3617,0.3198,556.036,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38011626.0,Female,Academic,Native student,Italian,Never repeated,1.6125,0.4965,573.081,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38012225.0,Male,Academic,Immig student,Italian,Never repeated,1.691,-0.2913,505.278,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38013160.0,Female,Academic,Native student,Italian,Never repeated,0.9472,0.8345,557.787,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38013790.0,Male,Academic,Native student,Italian,Never repeated,0.5191,1.4471,643.08,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38014896.0,Female,Academic,Native student,Italian,Never repeated,0.4517,-0.5179,527.898,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000148.0,38015034.0,Female,Academic,Native student,Italian,Never repeated,-1.136,-0.0485,421.039,A small town (3 000 to about 15 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",Not for any classes,Yes,Yes,Public,1205.0,0.4595,0.1176,1.7571,0.2727,0.8371,-1.1214,-0.9173,21-25 students,A lot of support from education authorities,-0.5687,0.1942,2,Low
38000036.0,38000218.0,Female,Technical,Native student,Italian,Never repeated,0.7102,-0.9688,561.238,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38001399.0,Male,Technical,Immig student,Other,Never repeated,-0.6893,-1.6971,446.263,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38001487.0,Female,Technical,Immig student,Other,Never repeated,-0.1313,-1.4728,470.628,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38001599.0,Male,Technical,Native student,Italian,Never repeated,1.7998,-0.0505,492.095,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38002881.0,Female,Technical,Native student,Italian,Never repeated,-2.5943,-1.697,548.747,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38003075.0,Male,Technical,Native student,Italian,Never repeated,,0.541,432.248,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38003149.0,Male,Technical,Native student,Other,Never repeated,,0.5521,451.216,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38003388.0,Female,Technical,Native student,Italian,Never repeated,-0.9061,-1.1798,577.955,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38003424.0,Female,Technical,Native student,Italian,Never repeated,-0.7484,-1.5256,485.44,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38003432.0,Female,Technical,Native student,Italian,Never repeated,-0.9,0.1195,482.879,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38003509.0,Male,Technical,Native student,Other,Never repeated,-0.1268,-0.2502,481.496,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38003766.0,Female,Technical,Native student,Italian,Never repeated,0.6095,-0.7167,439.172,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38003802.0,Female,Technical,Native student,Italian,Never repeated,,0.0085,428.575,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38004090.0,Female,Technical,Native student,Other,Never repeated,-0.1079,0.1891,518.175,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38005255.0,Male,Technical,Native student,Italian,Never repeated,-0.6906,0.2184,457.57,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38005672.0,Male,Technical,Native student,Other,Never repeated,1.7309,-0.4287,394.613,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38005913.0,Male,Technical,Native student,Italian,Never repeated,0.2386,0.8164,459.133,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38006388.0,Male,Technical,Native student,Italian,Never repeated,1.8093,0.3907,482.755,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38006538.0,Male,Technical,Native student,Italian,Repeated at lease once,0.9949,1.0755,497.677,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38008071.0,Female,Technical,Native student,Italian,Never repeated,0.3685,-0.7223,517.305,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38008907.0,Female,Technical,Native student,Italian,Never repeated,0.8001,-1.2982,467.287,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38009643.0,Male,Technical,Native student,Italian,Never repeated,-0.4229,-0.0445,528.553,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38009768.0,Female,Technical,Native student,Other,Never repeated,0.0266,-0.4649,429.371,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38009825.0,Female,Technical,Native student,Italian,Never repeated,1.7483,0.0654,402.873,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38009904.0,Female,Technical,Native student,Italian,Never repeated,0.7744,-0.6585,602.924,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38010055.0,Female,Technical,Immig student,Italian,Repeated at lease once,-0.914,-1.3782,435.198,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38011072.0,Male,Technical,Native student,Italian,Never repeated,-0.5086,0.0924,549.891,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38011664.0,Female,Technical,Native student,Italian,Never repeated,-1.0385,-0.5512,554.929,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38011839.0,Female,Technical,Immig student,Other,Never repeated,-0.7849,-1.0464,428.992,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38011886.0,Female,Technical,Native student,Italian,Never repeated,-0.222,-0.1192,577.619,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38012008.0,Male,Technical,Native student,Other,Never repeated,-0.7838,0.0956,529.193,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38012497.0,Male,Technical,Immig student,Other,Repeated at lease once,-0.1889,-1.6288,445.047,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38013681.0,Male,Technical,Native student,Italian,Never repeated,1.4917,0.6891,548.417,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38013947.0,Male,Technical,Immig student,Other,Never repeated,-0.7169,0.4804,429.535,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38014161.0,Male,Technical,Native student,Italian,Never repeated,,-1.4461,434.294,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38014383.0,Female,Technical,Native student,Italian,Never repeated,1.659,-0.0542,549.875,,,,,,,Public,,,,,,,,,,,,,,
38000036.0,38015129.0,Male,Technical,Native student,Other,Repeated at lease once,,-0.0891,399.593,,,,,,,Public,,,,,,,,,,,,,,
38000186.0,38000222.0,Male,Academic,Native student,Other,Never repeated,,0.0309,390.506,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",For some classes,Yes,Yes,Public,487.0,1.0,0.0,1.2095,0.3704,0.9218,0.3181,-0.1662,21-25 students,Some support from education authorities,-0.264,-0.4588,2,Low
38000186.0,38000333.0,Male,Academic,Native student,Italian,Never repeated,,-0.7518,494.166,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",For some classes,Yes,Yes,Public,487.0,1.0,0.0,1.2095,0.3704,0.9218,0.3181,-0.1662,21-25 students,Some support from education authorities,-0.264,-0.4588,2,Low
38000186.0,38000852.0,Female,Academic,Native student,Italian,Never repeated,0.7312,0.4837,410.124,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",For some classes,Yes,Yes,Public,487.0,1.0,0.0,1.2095,0.3704,0.9218,0.3181,-0.1662,21-25 students,Some support from education authorities,-0.264,-0.4588,2,Low
38000186.0,38001461.0,Male,Academic,Native student,Italian,Never repeated,-0.1929,-1.9291,465.41,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",For some classes,Yes,Yes,Public,487.0,1.0,0.0,1.2095,0.3704,0.9218,0.3181,-0.1662,21-25 students,Some support from education authorities,-0.264,-0.4588,2,Low
